locusId	Feature
H16_RS27570	PF08546.11
H16_RS31170	PF02424.15
PHG254	PF02424.15
H16_RS05460	PF01636.23
H16_RS04205	PF01636.23
H16_RS06295	PF01636.23
H16_RS25390	PF01636.23
H16_RS02630	PF01636.23
H16_RS02520	PF01636.23
H16_RS13680	PF01636.23
H16_RS16060	PF01636.23
H16_RS16015	PF01636.23
H16_RS09930	PF01636.23
H16_RS04395	PF01636.23
H16_RS13415	PF01636.23
H16_RS21860	PF01583.20
H16_RS26570	PF01583.20
H16_RS17955	PF01261.24
H16_RS07740	PF01261.24
H16_RS27780	PF01261.24
H16_RS31260	PF12625.7
H16_RS24720	PF12625.7
H16_RS23935	PF12625.7
H16_RS31300	PF12625.7
H16_RS18675	PF12625.7
H16_RS23760	PF12625.7
H16_RS26800	PF12625.7
H16_RS22200	PF12625.7
H16_RS29985	PF12625.7
H16_RS20285	PF12625.7
H16_RS30125	PF02311.19
H16_RS12935	PF02311.19
H16_RS08685	PF02311.19
H16_RS00340	PF02311.19
H16_RS24125	PF02311.19
H16_RS28725	PF02311.19
H16_RS28820	PF02311.19
H16_RS23700	PF02311.19
H16_RS29645	PF02311.19
H16_RS23100	PF02311.19
H16_RS08950	PF02311.19
H16_RS20875	PF02311.19
H16_RS16845	PF02311.19
H16_RS25720	PF02311.19
H16_RS25090	PF02311.19
H16_RS17405	PF14525.6
H16_RS16845	PF14525.6
H16_RS21095	PF14525.6
H16_RS25120	PF06081.11
H16_RS09855	PF08394.10
H16_RS00190	PF00491.21
H16_RS31320	PF00764.19
H16_RS16265	PF01960.18
H16_RS00765	PF03485.16
H16_RS29930	PF00514.23
H16_RS26900	PF18583.1
H16_RS07080	PF18583.1
H16_RS11505	PF07302.11
H16_RS00395	PF02374.15
H16_RS18205	PF02374.15
PHG374	PF02374.15
H16_RS28885	PF02374.15
H16_RS07065	PF17886.1
H16_RS10045	PF17886.1
H16_RS07070	PF17886.1
H16_RS28565	PF02040.15
H16_RS10320	PF03960.15
H16_RS17885	PF03960.15
H16_RS23970	PF01731.20
H16_RS15590	PF08328.11
H16_RS14580	PF14698.6
H16_RS13960	PF05170.14
H16_RS05590	PF13502.6
H16_RS13960	PF13502.6
H16_RS25240	PF01037.21
H16_RS26605	PF01037.21
H16_RS24180	PF01037.21
H16_RS17610	PF01037.21
H16_RS14025	PF01037.21
H16_RS18360	PF01037.21
H16_RS04055	PF01037.21
H16_RS08025	PF01037.21
H16_RS25535	PF01037.21
H16_RS16690	PF01037.21
H16_RS03400	PF01037.21
H16_RS30090	PF17805.1
H16_RS35305	PF17805.1
H16_RS35300	PF17805.1
H16_RS35135	PF00733.21
H16_RS14080	PF00733.21
H16_RS14995	PF06826.12
H16_RS08370	PF06826.12
H16_RS08000	PF06826.12
H16_RS11395	PF00710.20
H16_RS09525	PF00710.20
H16_RS10490	PF01112.18
H16_RS09525	PF17763.1
H16_RS11395	PF17763.1
H16_RS04810	PF05118.15
H16_RS15615	PF02261.16
H16_RS30775	PF01177.22
H16_RS12600	PF01177.22
H16_RS00305	PF01177.22
H16_RS31075	PF01177.22
H16_RS15325	PF01177.22
H16_RS17765	PF01177.22
H16_RS00315	PF01177.22
H16_RS00430	PF04952.14
H16_RS06960	PF04377.15
H16_RS06960	PF04376.13
H16_RS06370	PF11700.8
H16_RS16115	PF03477.16
PHG240	PF03477.16
H16_RS14125	PF03477.16
H16_RS09435	PF02222.22
H16_RS02825	PF02222.22
H16_RS12250	PF02222.22
H16_RS00890	PF02222.22
H16_RS09840	PF02222.22
H16_RS10715	PF02222.22
H16_RS15830	PF02222.22
H16_RS03835	PF02222.22
H16_RS27510	PF02222.22
H16_RS16305	PF02222.22
H16_RS04545	PF02222.22
H16_RS03840	PF02222.22
H16_RS16400	PF02222.22
H16_RS02705	PF08442.10
H16_RS10515	PF02655.14
H16_RS12250	PF02655.14
H16_RS16305	PF02655.14
H16_RS10715	PF02655.14
H16_RS03835	PF02655.14
H16_RS00890	PF02655.14
H16_RS15830	PF02655.14
PHG125	PF02655.14
H16_RS09840	PF02655.14
H16_RS10515	PF13535.6
H16_RS12250	PF13535.6
H16_RS10065	PF13549.6
H16_RS20600	PF13549.6
H16_RS23385	PF13549.6
H16_RS20770	PF13549.6
H16_RS20540	PF13549.6
H16_RS20675	PF13549.6
H16_RS25895	PF13549.6
H16_RS02705	PF13549.6
H16_RS18165	PF00231.19
H16_RS18190	PF00119.20
H16_RS18170	PF00006.25
H16_RS30540	PF00006.25
H16_RS18160	PF00006.25
H16_RS11970	PF00006.25
H16_RS18170	PF00306.27
H16_RS18160	PF02874.23
H16_RS18170	PF02874.23
H16_RS18180	PF00430.18
H16_RS18185	PF00137.21
H16_RS18155	PF00401.20
H16_RS18155	PF02823.16
H16_RS18195	PF03899.15
H16_RS10545	PF06745.13
H16_RS02690	PF06745.13
H16_RS26570	PF06745.13
H16_RS11600	PF12156.8
H16_RS10515	PF15632.6
H16_RS12250	PF15632.6
H16_RS01875	PF03668.15
H16_RS06080	PF01171.20
H16_RS01270	PF01171.20
H16_RS08250	PF09830.9
H16_RS19045	PF07287.11
H16_RS27840	PF07287.11
H16_RS23690	PF07287.11
H16_RS10710	PF07287.11
H16_RS07925	PF03797.19
H16_RS30395	PF05448.12
H16_RS02515	PF03591.14
H16_RS02840	PF03591.14
H16_RS02835	PF05437.12
H16_RS02510	PF05437.12
H16_RS05040	PF00962.22
H16_RS28890	PF00962.22
H16_RS09715	PF02310.19
H16_RS27930	PF02310.19
H16_RS00725	PF02310.19
H16_RS01375	PF02310.19
H16_RS00725	PF02607.17
H16_RS06675	PF03483.17
H16_RS06675	PF03484.15
H16_RS00515	PF08840.11
H16_RS17400	PF08840.11
H16_RS30395	PF08840.11
H16_RS14305	PF02673.18
H16_RS02390	PF04519.13
PHG297	PF04519.13
H16_RS05870	PF08379.10
H16_RS00005	PF00308.18
H16_RS15355	PF00308.18
H16_RS00005	PF08299.11
H16_RS24930	PF00216.21
H16_RS06680	PF00216.21
H16_RS18390	PF00216.21
PHG328	PF00216.21
H16_RS03960	PF00216.21
H16_RS24990	PF00216.21
PHG287	PF00216.21
H16_RS21530	PF01311.20
H16_RS19995	PF01312.19
H16_RS30515	PF01312.19
H16_RS21535	PF01313.19
H16_RS06730	PF05088.12
H16_RS05085	PF01152.21
H16_RS09165	PF01152.21
H16_RS11215	PF00296.20
H16_RS28055	PF00296.20
H16_RS26105	PF00296.20
H16_RS29835	PF00296.20
H16_RS21915	PF00296.20
H16_RS19435	PF00296.20
H16_RS10215	PF01103.23
H16_RS14735	PF01103.23
H16_RS31385	PF01103.23
H16_RS07940	PF01103.23
H16_RS09245	PF02397.16
H16_RS18820	PF02397.16
H16_RS10520	PF02397.16
H16_RS14380	PF02397.16
H16_RS26350	PF18856.1
H16_RS01890	PF07565.13
H16_RS13800	PF01145.25
H16_RS11775	PF01145.25
H16_RS10160	PF01145.25
H16_RS11780	PF01145.25
H16_RS10160	PF16200.5
H16_RS15725	PF01337.18
H16_RS26795	PF07584.11
H16_RS26775	PF07584.11
H16_RS07995	PF13584.6
H16_RS00885	PF06968.13
H16_RS11840	PF01027.20
H16_RS04950	PF08031.12
H16_RS26745	PF08031.12
H16_RS28910	PF12399.8
H16_RS15090	PF12399.8
H16_RS08520	PF12399.8
H16_RS07660	PF12399.8
H16_RS28800	PF12399.8
H16_RS22765	PF12399.8
H16_RS01405	PF12399.8
H16_RS18240	PF12399.8
H16_RS06180	PF12399.8
H16_RS13060	PF12399.8
H16_RS07565	PF12399.8
H16_RS19095	PF12399.8
H16_RS21235	PF12399.8
H16_RS18285	PF12399.8
H16_RS07035	PF12399.8
H16_RS05360	PF12399.8
H16_RS11275	PF12399.8
H16_RS01905	PF12399.8
H16_RS28805	PF12399.8
H16_RS13300	PF03594.13
H16_RS25715	PF01062.21
H16_RS10085	PF10996.8
PHG225	PF10996.8
H16_RS25250	PF00144.24
H16_RS21490	PF00144.24
H16_RS05930	PF00144.24
H16_RS10640	PF00144.24
H16_RS26585	PF00144.24
H16_RS23090	PF00144.24
H16_RS01485	PF13354.6
H16_RS06880	PF13354.6
H16_RS02845	PF13354.6
H16_RS13770	PF01212.21
H16_RS05750	PF01212.21
H16_RS18885	PF01212.21
H16_RS26280	PF01212.21
H16_RS18080	PF01212.21
H16_RS21200	PF01212.21
PHG250	PF13229.6
H16_RS09295	PF13229.6
H16_RS33940	PF14350.6
H16_RS29610	PF13205.6
H16_RS18355	PF13205.6
H16_RS30255	PF17963.1
H16_RS22190	PF17963.1
H16_RS18365	PF00351.21
H16_RS15830	PF02785.19
H16_RS09840	PF02785.19
H16_RS00890	PF02785.19
H16_RS27510	PF02785.19
H16_RS06210	PF02785.19
H16_RS10715	PF02785.19
H16_RS14685	PF02785.19
H16_RS16400	PF02785.19
H16_RS15830	PF00289.22
H16_RS09840	PF00289.22
H16_RS00890	PF00289.22
H16_RS10715	PF00289.22
H16_RS06210	PF00289.22
H16_RS27510	PF00289.22
H16_RS16400	PF00289.22
H16_RS14685	PF00289.22
H16_RS35285	PF00289.22
H16_RS06825	PF00364.22
H16_RS15825	PF00364.22
H16_RS11615	PF00364.22
H16_RS29870	PF00364.22
H16_RS06835	PF00364.22
H16_RS10715	PF00364.22
H16_RS00890	PF00364.22
H16_RS09840	PF00364.22
H16_RS16400	PF00364.22
H16_RS06210	PF00364.22
H16_RS27510	PF00364.22
H16_RS19460	PF00364.22
H16_RS14685	PF00364.22
H16_RS12070	PF00364.22
H16_RS14325	PF00364.22
H16_RS18075	PF00364.22
H16_RS03025	PF00364.22
H16_RS13375	PF00364.22
H16_RS12070	PF13533.6
H16_RS24325	PF13533.6
H16_RS26030	PF13533.6
H16_RS25110	PF13533.6
H16_RS14325	PF13533.6
H16_RS08810	PF13533.6
H16_RS02890	PF13533.6
H16_RS28015	PF13533.6
H16_RS10830	PF13533.6
H16_RS27630	PF13533.6
H16_RS11480	PF13533.6
H16_RS18625	PF13533.6
H16_RS03025	PF13533.6
H16_RS18555	PF13533.6
H16_RS10715	PF13533.6
H16_RS06825	PF13533.6
H16_RS06210	PF13533.6
H16_RS21635	PF13533.6
H16_RS10940	PF13533.6
H16_RS26825	PF13533.6
H16_RS02080	PF13533.6
H16_RS13375	PF13533.6
H16_RS30245	PF13533.6
H16_RS07285	PF13533.6
H16_RS15825	PF13533.6
H16_RS17440	PF13533.6
H16_RS29385	PF13533.6
H16_RS16400	PF13533.6
H16_RS27510	PF13533.6
H16_RS00890	PF13533.6
H16_RS06835	PF13533.6
H16_RS14685	PF13533.6
H16_RS18345	PF06832.12
H16_RS00135	PF05853.12
H16_RS27710	PF05853.12
H16_RS09815	PF05853.12
H16_RS26970	PF05853.12
H16_RS26805	PF05853.12
H16_RS23920	PF05853.12
H16_RS23775	PF05853.12
H16_RS31295	PF05853.12
H16_RS26655	PF17778.1
H16_RS28580	PF04940.12
H16_RS01565	PF04380.13
H16_RS18355	PF17973.1
H16_RS18355	PF11974.8
H16_RS18355	PF17972.1
H16_RS04645	PF02608.14
H16_RS01990	PF02608.14
H16_RS22075	PF02012.20
H16_RS29945	PF02012.20
H16_RS04150	PF02012.20
H16_RS21270	PF02012.20
H16_RS21270	PF13088.6
H16_RS19700	PF04076.13
H16_RS07525	PF01722.18
H16_RS17055	PF01722.18
H16_RS10055	PF04972.17
H16_RS09965	PF04972.17
H16_RS10060	PF04972.17
H16_RS24275	PF04972.17
H16_RS17845	PF04972.17
H16_RS26545	PF04972.17
H16_RS30465	PF04972.17
H16_RS30215	PF04972.17
H16_RS30385	PF04972.17
H16_RS26480	PF04972.17
H16_RS26475	PF04972.17
H16_RS05170	PF04972.17
H16_RS14705	PF00528.22
H16_RS16435	PF00528.22
H16_RS10475	PF00528.22
H16_RS10395	PF00528.22
H16_RS22330	PF00528.22
H16_RS12035	PF00528.22
H16_RS07315	PF00528.22
H16_RS24395	PF00528.22
H16_RS30990	PF00528.22
H16_RS06460	PF00528.22
H16_RS16430	PF00528.22
H16_RS22325	PF00528.22
H16_RS10470	PF00528.22
H16_RS14710	PF00528.22
H16_RS12030	PF00528.22
H16_RS06465	PF00528.22
H16_RS04025	PF00528.22
H16_RS11210	PF00528.22
H16_RS02335	PF00528.22
H16_RS16495	PF00528.22
H16_RS12200	PF00528.22
H16_RS23185	PF00528.22
H16_RS11190	PF00528.22
H16_RS07890	PF00528.22
H16_RS26090	PF00528.22
H16_RS10400	PF00528.22
H16_RS11900	PF00528.22
H16_RS29920	PF00528.22
H16_RS15060	PF00528.22
H16_RS02315	PF00528.22
H16_RS30985	PF00528.22
H16_RS16580	PF00528.22
H16_RS00200	PF00528.22
H16_RS24390	PF00528.22
H16_RS29815	PF00528.22
H16_RS27875	PF00528.22
H16_RS07310	PF00528.22
H16_RS19275	PF00528.22
H16_RS27770	PF00528.22
H16_RS03345	PF00528.22
H16_RS28495	PF00528.22
H16_RS29820	PF00528.22
H16_RS01760	PF00528.22
H16_RS04680	PF00528.22
H16_RS11635	PF00528.22
H16_RS04670	PF00528.22
H16_RS02340	PF00528.22
H16_RS21000	PF00528.22
H16_RS03830	PF00528.22
H16_RS27765	PF00528.22
H16_RS13730	PF00528.22
H16_RS34395	PF00528.22
H16_RS03775	PF00528.22
H16_RS12205	PF00528.22
H16_RS25215	PF00528.22
H16_RS12460	PF00528.22
H16_RS11185	PF00528.22
H16_RS11640	PF00528.22
H16_RS26720	PF00528.22
H16_RS31105	PF00528.22
H16_RS28065	PF00528.22
H16_RS26725	PF00528.22
H16_RS29780	PF00528.22
H16_RS13735	PF00528.22
H16_RS12455	PF00528.22
H16_RS15385	PF00528.22
H16_RS20995	PF00528.22
H16_RS05350	PF02653.16
H16_RS13070	PF02653.16
H16_RS13065	PF02653.16
H16_RS15095	PF02653.16
H16_RS26200	PF02653.16
H16_RS28900	PF02653.16
H16_RS19105	PF02653.16
H16_RS07030	PF02653.16
H16_RS28905	PF02653.16
H16_RS28790	PF02653.16
H16_RS15100	PF02653.16
H16_RS22755	PF02653.16
H16_RS07025	PF02653.16
H16_RS07655	PF02653.16
H16_RS18270	PF02653.16
H16_RS04655	PF02653.16
H16_RS11265	PF02653.16
H16_RS05355	PF02653.16
H16_RS21245	PF02653.16
H16_RS07650	PF02653.16
H16_RS22750	PF02653.16
H16_RS18240	PF02653.16
H16_RS01415	PF02653.16
H16_RS06940	PF02653.16
H16_RS21250	PF02653.16
H16_RS28795	PF02653.16
H16_RS11260	PF02653.16
H16_RS19100	PF02653.16
H16_RS04650	PF02653.16
H16_RS18265	PF02653.16
H16_RS07555	PF02653.16
H16_RS06170	PF02653.16
H16_RS01410	PF02653.16
H16_RS06165	PF02653.16
H16_RS07560	PF02653.16
H16_RS30910	PF02653.16
H16_RS18245	PF02653.16
H16_RS00645	PF02237.17
H16_RS00645	PF03099.19
H16_RS00580	PF03099.19
H16_RS27505	PF09825.9
H16_RS10280	PF00533.26
H16_RS33895	PF14384.6
H16_RS33900	PF04365.13
H16_RS06345	PF03704.17
H16_RS26750	PF03704.17
H16_RS02865	PF05232.12
H16_RS22130	PF15617.6
H16_RS29255	PF15617.6
H16_RS25995	PF17201.4
H16_RS18525	PF17201.4
H16_RS31190	PF17201.4
H16_RS30255	PF16184.5
H16_RS30255	PF17803.1
H16_RS22190	PF17803.1
H16_RS30255	PF17892.1
H16_RS22190	PF17892.1
PHG362	PF03135.14
PHG357	PF03524.15
H16_RS34160	PF11535.8
PHG340	PF00188.26
H16_RS05435	PF00188.26
PHG342	PF00188.26
H16_RS09835	PF01039.22
H16_RS00855	PF01039.22
H16_RS10725	PF01039.22
H16_RS14685	PF01039.22
H16_RS16400	PF01039.22
H16_RS06075	PF01039.22
H16_RS13000	PF01039.22
H16_RS30145	PF13620.6
H16_RS21690	PF13620.6
H16_RS30685	PF00194.21
H16_RS07470	PF01256.17
H16_RS07225	PF02559.16
H16_RS15510	PF00199.19
H16_RS25845	PF00199.19
H16_RS15510	PF06628.12
H16_RS25845	PF06628.12
H16_RS10090	PF13246.6
H16_RS10090	PF00689.21
H16_RS10090	PF00690.26
H16_RS17755	PF01545.21
H16_RS01320	PF01545.21
H16_RS35085	PF01545.21
H16_RS18205	PF01656.23
H16_RS14760	PF01656.23
H16_RS28885	PF01656.23
H16_RS00395	PF01656.23
H16_RS14670	PF01656.23
H16_RS23550	PF01656.23
H16_RS18740	PF01656.23
H16_RS09255	PF01656.23
PHG374	PF01656.23
H16_RS00880	PF01656.23
H16_RS18785	PF01656.23
H16_RS18835	PF01656.23
H16_RS18905	PF01656.23
H16_RS20010	PF01656.23
H16_RS16145	PF01656.23
H16_RS03525	PF01656.23
H16_RS14920	PF01903.17
H16_RS26510	PF02922.18
H16_RS26515	PF02922.18
H16_RS18205	PF06564.12
H16_RS03525	PF06564.12
H16_RS00395	PF06564.12
H16_RS20010	PF06564.12
H16_RS18740	PF06564.12
H16_RS09255	PF06564.12
H16_RS03395	PF00571.28
H16_RS00280	PF00571.28
H16_RS10130	PF00571.28
H16_RS01920	PF00571.28
H16_RS10050	PF00571.28
H16_RS06525	PF00571.28
H16_RS04685	PF00571.28
H16_RS03805	PF00571.28
H16_RS24835	PF00571.28
H16_RS02620	PF00571.28
H16_RS02595	PF00571.28
H16_RS25015	PF00571.28
H16_RS06900	PF02754.16
H16_RS15445	PF02754.16
H16_RS19190	PF02754.16
H16_RS02170	PF02754.16
PHG215	PF03379.13
H16_RS23510	PF03379.13
H16_RS23520	PF04995.14
PHG217	PF03100.15
H16_RS23525	PF03100.15
PHG218	PF16327.5
H16_RS23530	PF16327.5
PHG220	PF03918.14
H16_RS23540	PF03918.14
H16_RS29415	PF02611.15
H16_RS08030	PF05995.12
H16_RS28045	PF05995.12
H16_RS12680	PF01066.21
H16_RS05165	PF01066.21
H16_RS24370	PF01066.21
H16_RS10445	PF01066.21
PHG032	PF04218.13
PHG266	PF04218.13
H16_RS13920	PF04752.12
H16_RS23840	PF05235.14
H16_RS00490	PF05235.14
H16_RS02930	PF16036.5
H16_RS20035	PF13144.6
H16_RS03555	PF13144.6
H16_RS20035	PF17656.1
H16_RS19265	PF03924.13
H16_RS06195	PF03924.13
H16_RS29670	PF05226.11
H16_RS00745	PF05227.13
H16_RS12545	PF17152.4
H16_RS19945	PF01339.17
H16_RS28960	PF01339.17
H16_RS19940	PF03975.13
H16_RS19935	PF01739.18
H16_RS28945	PF01739.18
H16_RS19935	PF03705.15
H16_RS19930	PF01584.19
H16_RS19885	PF01584.19
H16_RS29895	PF01584.19
H16_RS19925	PF01584.19
H16_RS28940	PF01584.19
H16_RS28950	PF01584.19
H16_RS03665	PF01584.19
H16_RS03655	PF01584.19
H16_RS28955	PF01584.19
H16_RS19925	PF09078.11
H16_RS19955	PF04344.13
H16_RS01560	PF13541.6
H16_RS07375	PF13541.6
H16_RS03085	PF02962.15
H16_RS25000	PF02962.15
H16_RS04205	PF01633.20
H16_RS16545	PF00425.18
H16_RS15395	PF00425.18
H16_RS06540	PF01264.21
H16_RS15795	PF04345.13
H16_RS25265	PF02417.15
H16_RS26120	PF02417.15
H16_RS26115	PF09828.9
H16_RS15750	PF02464.17
H16_RS07390	PF02464.17
H16_RS06740	PF04223.12
H16_RS25545	PF04223.12
H16_RS23830	PF03600.16
H16_RS28565	PF03600.16
H16_RS24790	PF03600.16
H16_RS03300	PF03600.16
H16_RS15010	PF03600.16
H16_RS12880	PF03600.16
H16_RS12880	PF16980.5
H16_RS13080	PF00285.21
H16_RS09505	PF00285.21
H16_RS13125	PF00285.21
H16_RS29750	PF00285.21
H16_RS06105	PF00285.21
H16_RS20820	PF00285.21
H16_RS20535	PF00285.21
H16_RS11240	PF10431.9
H16_RS15215	PF10431.9
H16_RS25610	PF10431.9
H16_RS07370	PF10431.9
H16_RS30810	PF10431.9
H16_RS03220	PF10431.9
H16_RS15220	PF02617.17
H16_RS11240	PF02861.20
H16_RS25610	PF02861.20
H16_RS15215	PF02861.20
H16_RS03220	PF02861.20
H16_RS07365	PF00574.23
H16_RS13975	PF02353.20
H16_RS03900	PF02353.20
H16_RS00240	PF02353.20
H16_RS21595	PF02353.20
H16_RS11080	PF02353.20
H16_RS05575	PF02353.20
H16_RS30130	PF02627.20
H16_RS04795	PF02627.20
H16_RS08845	PF02627.20
H16_RS19465	PF02627.20
H16_RS28680	PF02627.20
H16_RS02645	PF02627.20
H16_RS20120	PF02627.20
H16_RS25725	PF02627.20
H16_RS08720	PF02627.20
H16_RS04500	PF02627.20
H16_RS07870	PF02627.20
H16_RS09535	PF02627.20
H16_RS07245	PF02627.20
H16_RS08980	PF02627.20
H16_RS25920	PF02627.20
H16_RS26815	PF02627.20
H16_RS03925	PF01817.21
H16_RS29930	PF12717.7
H16_RS13365	PF00027.29
H16_RS22930	PF00027.29
H16_RS24965	PF00027.29
PHG262	PF00027.29
H16_RS01395	PF00027.29
H16_RS25700	PF00027.29
PHG093	PF00027.29
H16_RS10040	PF00027.29
H16_RS11555	PF00027.29
H16_RS24690	PF00027.29
PHG276	PF00027.29
H16_RS26415	PF00027.29
H16_RS25810	PF00027.29
H16_RS24220	PF00027.29
H16_RS09160	PF00027.29
H16_RS24490	PF00027.29
H16_RS08860	PF00027.29
H16_RS29080	PF00027.29
H16_RS16180	PF08750.11
H16_RS09750	PF00795.22
H16_RS05585	PF00795.22
H16_RS30965	PF00795.22
H16_RS02590	PF00795.22
H16_RS03710	PF00795.22
H16_RS16235	PF01121.20
H16_RS02710	PF02629.19
H16_RS20770	PF02629.19
H16_RS20600	PF02629.19
H16_RS25895	PF02629.19
H16_RS20540	PF02629.19
H16_RS13985	PF02629.19
H16_RS10065	PF02629.19
H16_RS20675	PF02629.19
H16_RS18150	PF13380.6
H16_RS20675	PF13380.6
H16_RS13985	PF13380.6
H16_RS20770	PF13380.6
H16_RS23385	PF13380.6
H16_RS20600	PF13380.6
H16_RS20540	PF13380.6
H16_RS10065	PF13380.6
H16_RS25895	PF13380.6
H16_RS18915	PF13727.6
H16_RS06610	PF01144.23
H16_RS19720	PF01144.23
PHG388	PF01144.23
H16_RS19725	PF01144.23
H16_RS06615	PF01144.23
PHG387	PF01144.23
H16_RS22005	PF01144.23
H16_RS13535	PF01144.23
H16_RS06740	PF01144.23
H16_RS23620	PF02515.17
H16_RS13810	PF02515.17
H16_RS15975	PF02515.17
H16_RS28270	PF02515.17
H16_RS22170	PF02515.17
H16_RS20525	PF02515.17
H16_RS31325	PF02515.17
H16_RS21805	PF02515.17
H16_RS29745	PF02515.17
H16_RS25565	PF02515.17
H16_RS11925	PF02515.17
H16_RS00465	PF02515.17
H16_RS06130	PF02515.17
H16_RS27425	PF02515.17
H16_RS25950	PF02515.17
H16_RS20585	PF02515.17
H16_RS19170	PF02515.17
H16_RS31065	PF02515.17
H16_RS23310	PF02515.17
H16_RS10690	PF02515.17
H16_RS31130	PF02515.17
H16_RS22970	PF02515.17
H16_RS16840	PF02515.17
H16_RS22140	PF02515.17
H16_RS21170	PF02515.17
H16_RS29260	PF02515.17
H16_RS12920	PF02515.17
H16_RS30860	PF02515.17
H16_RS20635	PF02515.17
H16_RS14275	PF02515.17
H16_RS23680	PF02515.17
H16_RS12105	PF02515.17
H16_RS07690	PF02515.17
H16_RS27465	PF02515.17
H16_RS27925	PF02515.17
H16_RS27310	PF02515.17
H16_RS29490	PF02515.17
H16_RS28760	PF02515.17
H16_RS22265	PF02515.17
H16_RS10370	PF02515.17
H16_RS27280	PF02515.17
H16_RS23275	PF02515.17
H16_RS10730	PF02515.17
H16_RS20695	PF02515.17
H16_RS27470	PF02515.17
H16_RS02640	PF02515.17
H16_RS13875	PF02515.17
H16_RS08935	PF02515.17
H16_RS14800	PF02572.15
H16_RS14770	PF03186.13
H16_RS13510	PF03186.13
H16_RS14790	PF02654.15
H16_RS28170	PF12556.8
H16_RS28165	PF06213.12
H16_RS28165	PF11775.8
H16_RS14765	PF02283.16
H16_RS16820	PF02492.19
H16_RS00945	PF02492.19
PHG013	PF02492.19
H16_RS23080	PF02492.19
H16_RS05405	PF02492.19
PHG095	PF02492.19
PHG078	PF02492.19
H16_RS00935	PF02492.19
H16_RS01375	PF02492.19
H16_RS27920	PF02492.19
H16_RS26570	PF02492.19
H16_RS11785	PF02492.19
H16_RS00935	PF07683.14
H16_RS16820	PF07683.14
H16_RS00945	PF07683.14
H16_RS23080	PF07683.14
H16_RS15410	PF01923.18
H16_RS03050	PF00135.28
H16_RS07720	PF00135.28
H16_RS21895	PF00135.28
H16_RS28730	PF00135.28
H16_RS33745	PF00135.28
H16_RS14980	PF00135.28
H16_RS18565	PF04187.13
H16_RS12985	PF02674.16
H16_RS19630	PF15984.5
H16_RS19625	PF15984.5
H16_RS05840	PF03772.16
H16_RS05230	PF00329.19
H16_RS11010	PF00329.19
H16_RS05235	PF00346.19
H16_RS11010	PF00346.19
H16_RS03170	PF01512.17
H16_RS05245	PF01512.17
PHG088	PF01512.17
H16_RS27225	PF01512.17
H16_RS02035	PF16732.5
H16_RS14150	PF16732.5
H16_RS27155	PF00668.20
H16_RS27145	PF00668.20
H16_RS27135	PF00668.20
H16_RS27150	PF00668.20
H16_RS12650	PF03601.14
H16_RS01800	PF03602.15
H16_RS01495	PF03602.15
H16_RS29615	PF05275.11
H16_RS29610	PF04234.12
H16_RS29605	PF05425.13
H16_RS12535	PF05425.13
H16_RS04540	PF01218.18
H16_RS05675	PF05019.13
H16_RS16365	PF03232.13
H16_RS00405	PF01544.18
H16_RS15765	PF01544.18
H16_RS17230	PF01544.18
H16_RS24835	PF03471.17
H16_RS03805	PF03471.17
H16_RS02595	PF03471.17
H16_RS13825	PF03471.17
H16_RS26990	PF13657.6
H16_RS10345	PF13657.6
H16_RS24055	PF13657.6
H16_RS01690	PF00115.20
H16_RS05330	PF00115.20
H16_RS29020	PF00115.20
H16_RS08175	PF00115.20
H16_RS23890	PF00115.20
H16_RS11590	PF00115.20
PHG244	PF00115.20
H16_RS30305	PF00115.20
H16_RS01725	PF02628.15
H16_RS01685	PF00116.20
H16_RS29025	PF00116.20
H16_RS23885	PF00116.20
H16_RS08180	PF00116.20
PHG252	PF00116.20
H16_RS05325	PF00116.20
H16_RS01685	PF02790.15
H16_RS01705	PF00510.18
H16_RS29010	PF00510.18
H16_RS23895	PF00510.18
H16_RS05335	PF00510.18
H16_RS08170	PF00510.18
H16_RS23900	PF03626.14
H16_RS05340	PF03626.14
H16_RS08165	PF03626.14
H16_RS29005	PF03626.14
H16_RS02135	PF06240.13
H16_RS08580	PF06240.13
H16_RS08490	PF06240.13
H16_RS22460	PF06240.13
H16_RS22815	PF06240.13
H16_RS05325	PF06481.14
H16_RS23885	PF06481.14
H16_RS08180	PF06481.14
H16_RS14800	PF12557.8
H16_RS05055	PF03450.17
H16_RS16800	PF03450.17
H16_RS28215	PF03450.17
H16_RS22450	PF03450.17
H16_RS08595	PF03450.17
H16_RS08485	PF03450.17
H16_RS02150	PF03450.17
H16_RS03490	PF00166.21
H16_RS03495	PF00118.24
H16_RS09960	PF00118.24
H16_RS12250	PF02786.17
H16_RS15830	PF02786.17
H16_RS09840	PF02786.17
H16_RS00890	PF02786.17
H16_RS27510	PF02786.17
H16_RS10715	PF02786.17
H16_RS06210	PF02786.17
H16_RS16400	PF02786.17
H16_RS14685	PF02786.17
H16_RS03835	PF02786.17
H16_RS03840	PF02786.17
H16_RS02705	PF02786.17
H16_RS04545	PF02786.17
H16_RS10515	PF02786.17
H16_RS16305	PF02786.17
H16_RS12250	PF02787.19
H16_RS12260	PF00988.22
H16_RS05860	PF04174.13
H16_RS05860	PF14403.6
H16_RS11300	PF02537.15
H16_RS24940	PF05981.12
H16_RS23360	PF01321.18
H16_RS08655	PF02633.14
H16_RS10040	PF00325.20
H16_RS26415	PF00325.20
H16_RS11555	PF00325.20
